trial,temperature,kinetic_energy,n_edges,degree_mean,clustering_mean,density
312,3.0765767706434506,440.6241835891296,129.0,2.58,0.24876190476190477,0.026060606060606062
313,7.886063172745424,1121.7417732007016,159.0,3.18,0.43664285714285717,0.03212121212121212
314,9.181436002854948,1377.839453123293,121.0,2.42,0.3256666666666667,0.024444444444444446
315,5.270925428554002,710.6393721370966,132.0,2.64,0.4184285714285714,0.02666666666666667
316,1.4918408121767717,216.11688185366933,143.0,2.86,0.4211904761904763,0.028888888888888888
317,9.2572481245825,1298.8251400007628,128.0,2.56,0.3160952380952381,0.02585858585858586
318,8.91929992615168,1296.2749053282873,119.0,2.38,0.3138095238095238,0.02404040404040404
319,7.369888725878327,1165.0178163188343,129.0,2.58,0.3104126984126984,0.026060606060606062
320,6.369947770695297,1001.9239133304532,112.0,2.24,0.2993333333333333,0.022626262626262626
321,1.6123902653373106,233.82128917888875,127.0,2.54,0.40547619047619043,0.025656565656565655
322,2.434042359101727,367.2091919627902,118.0,2.36,0.4066428571428571,0.02383838383838384
323,8.806904471481557,1397.8230000776118,141.0,2.82,0.40333333333333327,0.028484848484848484
324,0.23622712342754945,34.5316003063785,120.0,2.4,0.2906666666666667,0.024242424242424242
325,0.7596302495084576,123.6071245185736,157.0,3.14,0.3681666666666667,0.03171717171717172
326,9.944521738564102,1516.4292441018852,133.0,2.66,0.37576190476190474,0.026868686868686868
327,3.077183861398099,429.0837654932966,142.0,2.84,0.41357142857142853,0.028686868686868688
328,1.7112789330428622,255.1848783159267,129.0,2.58,0.3445476190476191,0.026060606060606062
329,9.541575591968718,1548.0208879464856,127.0,2.54,0.3847142857142857,0.025656565656565655
330,6.253275511524617,819.2840471670329,124.0,2.48,0.3739047619047619,0.025050505050505052
331,1.539204390846074,219.094900298207,155.0,3.1,0.44461111111111107,0.031313131313131314
332,9.600277126911488,1320.91287092032,131.0,2.62,0.43616666666666665,0.026464646464646465
333,5.833437546975621,862.2106826598949,124.0,2.48,0.281047619047619,0.025050505050505052
334,4.4794761015837175,739.8280479721027,138.0,2.76,0.3053571428571428,0.027878787878787878
335,9.719703751045266,1470.1184334458517,136.0,2.72,0.4279761904761905,0.027474747474747475
336,4.815991073037222,562.4870620514073,125.0,2.5,0.3223809523809523,0.025252525252525252
337,3.7136653668701585,558.536620992055,122.0,2.44,0.34923809523809524,0.024646464646464646
338,4.4771761499974785,606.1104256135402,135.0,2.7,0.36184920634920636,0.02727272727272727
339,2.9150451623711517,454.11695445636406,134.0,2.68,0.3915238095238095,0.02707070707070707
340,2.4741226950302995,353.6138890065816,142.0,2.84,0.5190238095238096,0.028686868686868688
341,8.776122424492586,1459.0817730782237,131.0,2.62,0.34047619047619043,0.026464646464646465
342,5.690696699110374,890.6122651768653,114.0,2.28,0.29633333333333334,0.02303030303030303
343,4.324310869175824,707.6692471683245,133.0,2.66,0.33695238095238106,0.026868686868686868
344,1.146590397560461,142.33332387998013,122.0,2.44,0.39166666666666666,0.024646464646464646
345,9.303318588865665,1289.8329058134339,130.0,2.6,0.32666666666666666,0.026262626262626262
346,8.79675494529547,1277.6056108760326,129.0,2.58,0.31961904761904764,0.026060606060606062
347,0.3608740672584537,51.997407635989084,119.0,2.38,0.3233333333333333,0.02404040404040404
348,0.4324841747069361,66.0708888966027,123.0,2.46,0.3456666666666666,0.02484848484848485
349,6.090746649776847,876.5955200484993,143.0,2.86,0.4386666666666666,0.028888888888888888
350,7.912918070434359,1081.0654626827763,109.0,2.18,0.26461904761904764,0.02202020202020202
351,8.303006668396717,1185.4389827686914,134.0,2.68,0.32442857142857146,0.02707070707070707
352,8.76360067638499,1379.272828778231,146.0,2.92,0.44293650793650796,0.029494949494949494
353,4.409084550727454,718.5842457405529,157.0,3.14,0.41449206349206347,0.03171717171717172
354,3.4760103352271585,466.6953980492976,156.0,3.12,0.35419047619047617,0.03151515151515152
355,7.018480404710556,1029.7958636342564,152.0,3.04,0.37972222222222224,0.030707070707070707
356,3.841107835226953,636.2879695998769,133.0,2.66,0.38533333333333336,0.026868686868686868
357,8.10724362903566,1202.885965384537,144.0,2.88,0.37734920634920643,0.02909090909090909
358,7.297345103075765,1212.8109923363272,131.0,2.62,0.39004761904761914,0.026464646464646465
359,6.361736748205266,877.3676732147717,124.0,2.48,0.37961904761904763,0.025050505050505052
360,2.788398025525298,398.5637437094481,126.0,2.52,0.3543333333333334,0.025454545454545455
361,2.0594540138760253,294.8249808551776,133.0,2.66,0.3866190476190476,0.026868686868686868
362,3.124668811450876,450.0203101720331,136.0,2.72,0.361,0.027474747474747475
363,7.3676316604990095,1113.157337309361,121.0,2.42,0.3183333333333333,0.024444444444444446
364,1.3964771315034021,230.04050421609656,121.0,2.42,0.39533333333333326,0.024444444444444446
365,6.113294082709846,931.2691472624012,112.0,2.24,0.32599999999999996,0.022626262626262626
366,3.2013992399794673,498.19252484497616,123.0,2.46,0.266,0.02484848484848485
367,8.895447658155827,1449.4831892930579,130.0,2.6,0.4519047619047618,0.026262626262626262
368,8.224887725079094,1374.569671315297,116.0,2.32,0.36699999999999994,0.023434343434343436
369,2.0105253853238363,353.4799666955423,140.0,2.8,0.3529523809523809,0.028282828282828285
370,1.2283737052078012,191.19590531557253,136.0,2.72,0.33449999999999996,0.027474747474747475
371,2.9725044824405757,438.0741570720523,124.0,2.48,0.3629047619047619,0.025050505050505052
372,0.5618663997463805,77.12914956092584,153.0,3.06,0.3667380952380953,0.03090909090909091
373,3.5723102461092626,468.9001966482403,121.0,2.42,0.33266666666666667,0.024444444444444446
374,5.987038606508501,891.5711611139417,138.0,2.76,0.4152619047619047,0.027878787878787878
375,7.170436339438412,1020.2627445687764,182.0,3.64,0.4855202020202021,0.03676767676767677
376,3.4419892877850615,473.45860090812505,112.0,2.24,0.3506666666666666,0.022626262626262626
377,6.238373902680791,916.1329703874422,128.0,2.56,0.33614285714285713,0.02585858585858586
378,2.9060360094298674,402.9640029835921,133.0,2.66,0.29654761904761906,0.026868686868686868
379,2.057031726629706,305.1807325422959,136.0,2.72,0.466452380952381,0.027474747474747475
380,7.3454292840680635,1162.3837137428227,136.0,2.72,0.35014285714285714,0.027474747474747475
381,9.969630413720765,1681.851294872506,134.0,2.68,0.375452380952381,0.02707070707070707
382,7.323660282325546,1037.5669463703616,118.0,2.36,0.21933333333333332,0.02383838383838384
383,4.5574449332976785,754.0612690655386,131.0,2.62,0.36388888888888893,0.026464646464646465
384,9.445748689827463,1313.6399722426027,153.0,3.06,0.4013333333333333,0.03090909090909091
385,5.120482403573109,684.4158954526989,120.0,2.4,0.39404761904761904,0.024242424242424242
386,6.543972701678055,934.3057832224707,156.0,3.12,0.3906904761904761,0.03151515151515152
387,1.61928309744616,234.18610140193684,132.0,2.64,0.35533333333333333,0.02666666666666667
388,0.3732563904380507,56.70253866302668,113.0,2.26,0.2743333333333333,0.02282828282828283
389,8.202186131493328,1118.8636070851974,116.0,2.32,0.38766666666666666,0.023434343434343436
390,9.52865154861982,1705.6964607292718,119.0,2.38,0.37233333333333335,0.02404040404040404
391,0.5432020013177922,78.52886594152315,129.0,2.58,0.4,0.026060606060606062
392,6.665235650815215,978.6833961360395,116.0,2.32,0.37266666666666665,0.023434343434343436
393,3.0819651281366,483.7959468527254,143.0,2.86,0.41219047619047616,0.028888888888888888
394,9.288459041861044,1373.0090051849845,136.0,2.72,0.40299999999999997,0.027474747474747475
395,7.268963911693798,1242.2667380667335,115.0,2.3,0.333,0.023232323232323233
396,2.533643594811629,360.96444946115844,134.0,2.68,0.39016666666666666,0.02707070707070707
397,2.0073807092256355,283.20482735405176,133.0,2.66,0.4025714285714286,0.026868686868686868
398,7.86987974530657,1203.6632643666605,135.0,2.7,0.39859523809523817,0.02727272727272727
399,8.386650403014386,1346.696912890533,111.0,2.22,0.32966666666666666,0.022424242424242423
400,3.3397817541332913,477.46856779492884,139.0,2.78,0.3779523809523808,0.02808080808080808
401,5.771891661096262,992.267663399376,136.0,2.72,0.34885714285714287,0.027474747474747475
402,4.110774124891072,560.3167871323742,139.0,2.78,0.4322380952380952,0.02808080808080808
403,4.4051415136843985,784.2069626102879,134.0,2.68,0.3980714285714286,0.02707070707070707
404,2.055361205740519,310.1311343083113,127.0,2.54,0.3901428571428572,0.025656565656565655
405,0.715427117405932,99.92888782595026,128.0,2.56,0.2923333333333334,0.02585858585858586
406,1.7770738262840833,277.4958321083271,109.0,2.18,0.26399999999999996,0.02202020202020202
407,2.3053118030180677,343.20189280208626,107.0,2.14,0.4026666666666667,0.021616161616161617
408,7.327224156483903,1101.9074929897263,136.0,2.72,0.3999047619047619,0.027474747474747475
409,8.404148689756859,1235.627672944143,132.0,2.64,0.39257142857142857,0.02666666666666667
410,5.042537807943908,768.3279388239647,123.0,2.46,0.322047619047619,0.02484848484848485
411,3.921983045431215,677.2869133954932,129.0,2.58,0.4029523809523809,0.026060606060606062
412,6.053019552464547,905.8611139174147,147.0,2.94,0.39580952380952383,0.029696969696969697
413,8.395719051125925,1343.6888442816899,102.0,2.04,0.29033333333333333,0.020606060606060607
414,8.43502337445501,1311.3909024707275,123.0,2.46,0.3776666666666667,0.02484848484848485
415,7.737099750797746,1161.0586959054324,115.0,2.3,0.33233333333333337,0.023232323232323233
416,8.633777271898834,1312.2499634167548,119.0,2.38,0.36023809523809525,0.02404040404040404
417,4.422812305265336,746.0030036851581,110.0,2.2,0.3196666666666667,0.022222222222222223
418,8.364397020804779,1369.7555484644204,127.0,2.54,0.3436666666666667,0.025656565656565655
419,3.1658304488311995,495.37212307925444,141.0,2.82,0.3612857142857143,0.028484848484848484
420,4.070980028274041,660.144749067326,134.0,2.68,0.3711428571428572,0.02707070707070707
421,8.062235045125448,1197.615911604191,142.0,2.84,0.35214285714285715,0.028686868686868688
422,6.963563800793618,1006.9704490627893,131.0,2.62,0.3761428571428571,0.026464646464646465
423,5.30099056416588,651.5580401715334,106.0,2.12,0.31966666666666665,0.021414141414141413
424,2.639829084250392,379.50481510870026,131.0,2.62,0.4233333333333333,0.026464646464646465
425,8.719524008461239,1448.1578890649582,128.0,2.56,0.2917619047619048,0.02585858585858586
426,3.295023196273537,488.47054175949427,138.0,2.76,0.38823809523809527,0.027878787878787878
427,6.275513060675175,936.091393745073,128.0,2.56,0.3292142857142856,0.02585858585858586
428,7.453904244740838,1155.1560886658606,121.0,2.42,0.4311904761904762,0.024444444444444446
429,9.170734595269035,1464.981734928086,130.0,2.6,0.38464285714285723,0.026262626262626262
430,7.035494204797205,1050.4893321405889,145.0,2.9,0.38328571428571423,0.029292929292929294
431,7.746690036914936,1148.8404184129495,128.0,2.56,0.32400000000000007,0.02585858585858586
432,3.8607843268085964,619.6140236432075,156.0,3.12,0.3915714285714287,0.03151515151515152
433,2.8186884188080423,384.5284441109509,115.0,2.3,0.35604761904761906,0.023232323232323233
434,4.042085963790839,583.7669407791356,129.0,2.58,0.3067142857142857,0.026060606060606062
435,8.752328878855183,1414.7379659998242,151.0,3.02,0.3833571428571429,0.030505050505050504
436,9.232748475001143,1509.3720844615273,151.0,3.02,0.4312619047619048,0.030505050505050504
437,8.950622799429604,1471.7078744706373,130.0,2.6,0.37076190476190474,0.026262626262626262
438,7.227144542192111,1077.092509883079,137.0,2.74,0.44066666666666665,0.027676767676767678
439,9.645831169727709,1502.2286637594284,120.0,2.4,0.37866666666666676,0.024242424242424242
440,6.857819507350586,1013.3871474104069,115.0,2.3,0.425,0.023232323232323233
441,0.36129707189039917,49.61799355794265,130.0,2.6,0.3783333333333333,0.026262626262626262
442,6.392465889860331,898.596419613151,125.0,2.5,0.338,0.025252525252525252
443,0.4139054689119265,62.81975625236456,135.0,2.7,0.3906666666666666,0.02727272727272727
444,9.27441823500722,1491.8713368176118,134.0,2.68,0.4059047619047619,0.02707070707070707
445,8.610557332127865,1553.4731123012716,130.0,2.6,0.4132857142857143,0.026262626262626262
446,5.152065406105166,670.5266469369517,136.0,2.72,0.34852380952380957,0.027474747474747475
447,4.8723796727877415,732.8441283417696,143.0,2.86,0.41614285714285715,0.028888888888888888
448,2.9019786630582423,433.09269920670096,120.0,2.4,0.29466666666666663,0.024242424242424242
449,0.43347381007091745,66.86576161854592,139.0,2.78,0.4156190476190476,0.02808080808080808
450,8.872839706780951,1329.3228707428857,119.0,2.38,0.27969047619047616,0.02404040404040404
451,6.856739160234578,1007.0137746954061,127.0,2.54,0.49004761904761907,0.025656565656565655
452,5.752390978175844,761.8397697771875,101.0,2.02,0.31166666666666665,0.020404040404040404
453,2.192340107296906,355.8461494203314,178.0,3.56,0.426027417027417,0.03595959595959596
454,0.7209706467623508,89.15787369729475,122.0,2.44,0.3615238095238095,0.024646464646464646
455,4.8159079407614955,729.4223167373959,140.0,2.8,0.3874761904761905,0.028282828282828285
456,7.06312925046793,887.2355535105038,137.0,2.74,0.390047619047619,0.027676767676767678
457,6.7505140783094895,1012.1380446331962,127.0,2.54,0.4387539682539682,0.025656565656565655
458,8.804703230617724,1371.4796181026084,129.0,2.58,0.4329047619047619,0.026060606060606062
459,5.478522664772808,889.0113331137278,121.0,2.42,0.4393333333333333,0.024444444444444446
460,1.9015678942837622,314.8400146651556,120.0,2.4,0.3344047619047618,0.024242424242424242
461,3.972337602460915,577.6539403507833,135.0,2.7,0.32533333333333336,0.02727272727272727
462,1.7011332643844967,229.66799949507964,138.0,2.76,0.37069047619047624,0.027878787878787878
463,5.996098002637623,871.3536194428292,134.0,2.68,0.37773809523809526,0.02707070707070707
464,4.740699871085614,797.7153258656724,124.0,2.48,0.445,0.025050505050505052
465,6.626144183680942,836.4797178893643,118.0,2.36,0.3616666666666666,0.02383838383838384
466,7.366044269536793,1202.3685441805524,120.0,2.4,0.33385714285714285,0.024242424242424242
467,4.425540705792617,757.0282164568089,129.0,2.58,0.4287619047619048,0.026060606060606062
468,0.8078034641531767,120.57992046608462,143.0,2.86,0.4601904761904761,0.028888888888888888
469,8.347862004546675,1249.6971552674615,123.0,2.46,0.35121428571428565,0.02484848484848485
470,7.007168008624982,1061.459756842745,107.0,2.14,0.38733333333333336,0.021616161616161617
471,1.19273183663078,162.76300463493783,143.0,2.86,0.3565396825396825,0.028888888888888888
472,0.8143163512860003,117.66066893718858,137.0,2.74,0.3995952380952381,0.027676767676767678
473,6.3326137561089295,934.206433326455,128.0,2.56,0.3264047619047619,0.02585858585858586
474,6.506462183295714,896.2340703868251,117.0,2.34,0.3683333333333333,0.023636363636363636
475,4.092230795856454,523.8799907023209,119.0,2.38,0.3533333333333333,0.02404040404040404
476,6.841323315506656,919.4936155612404,133.0,2.66,0.3545952380952381,0.026868686868686868
477,5.322636578565361,827.9801774502201,136.0,2.72,0.4250714285714286,0.027474747474747475
478,4.044264650299639,633.959191066429,122.0,2.44,0.39333333333333337,0.024646464646464646
479,9.258435948690654,1377.7489690490168,116.0,2.32,0.38233333333333336,0.023434343434343436
480,5.198635721036333,830.9013762205429,148.0,2.96,0.46680952380952384,0.0298989898989899
481,9.268725249407604,1259.2303151847555,131.0,2.62,0.4508650793650794,0.026464646464646465
482,6.19249072692395,975.8970789609882,116.0,2.32,0.32366666666666666,0.023434343434343436
483,6.5786841456269345,954.468325544187,125.0,2.5,0.3018333333333333,0.025252525252525252
484,7.820548931737178,1016.8883089067476,118.0,2.36,0.41666666666666663,0.02383838383838384
485,6.730722983490463,1056.6164870131518,124.0,2.48,0.5007619047619047,0.025050505050505052
486,9.675910849486828,1401.8162753294023,127.0,2.54,0.3994285714285714,0.025656565656565655
487,9.71164219667859,1496.1792815441327,119.0,2.38,0.4416666666666666,0.02404040404040404
488,3.5830129709870504,571.8877236067634,131.0,2.62,0.372047619047619,0.026464646464646465
489,3.878282738628098,591.9436987734457,125.0,2.5,0.36714285714285716,0.025252525252525252
490,9.073624391270814,1274.2374689854942,145.0,2.9,0.4230238095238095,0.029292929292929294
491,1.0498545085240907,166.5580723732678,116.0,2.32,0.31047619047619046,0.023434343434343436
492,8.108485616317262,1216.8818585753436,114.0,2.28,0.4206666666666667,0.02303030303030303
493,4.164664220789028,685.2774737602014,128.0,2.56,0.34371428571428575,0.02585858585858586
494,8.689206965841505,1076.7682913419899,142.0,2.84,0.44864285714285707,0.028686868686868688
495,2.5646244860915557,413.714235846032,145.0,2.9,0.39278571428571424,0.029292929292929294
496,6.444713582448692,1031.5663647684307,139.0,2.78,0.44499999999999995,0.02808080808080808
497,3.2523749682665826,454.0479111947032,125.0,2.5,0.3248095238095237,0.025252525252525252
498,9.847965664773463,1525.0729693587932,139.0,2.78,0.4141428571428572,0.02808080808080808
499,8.276177857428108,1156.9566947438057,126.0,2.52,0.3805238095238095,0.025454545454545455
500,0.13005767967336437,21.43832898665346,151.0,3.02,0.4530873015873016,0.030505050505050504
501,6.4356539706389855,1039.1461723098212,134.0,2.68,0.400595238095238,0.02707070707070707
502,7.9229818596015456,1178.7825419770843,118.0,2.36,0.42,0.02383838383838384
503,1.3124305521537785,195.96284913717733,141.0,2.82,0.34744444444444444,0.028484848484848484
504,7.504114739411828,1267.2267307958664,133.0,2.66,0.38569047619047614,0.026868686868686868
505,0.20000312763845007,31.69249534024297,119.0,2.38,0.36133333333333334,0.02404040404040404
506,0.2500174310955782,37.1321979345926,134.0,2.68,0.33176190476190487,0.02707070707070707
507,7.771937367430433,1088.2177640019222,129.0,2.58,0.3386666666666666,0.026060606060606062
508,1.1878180233616418,175.2986729479904,121.0,2.42,0.3451428571428572,0.024444444444444446
509,3.5401613222202597,542.4279064591422,166.0,3.32,0.3977316017316017,0.033535353535353536
510,8.905645918330688,1345.9946387107116,123.0,2.46,0.4227619047619048,0.02484848484848485
511,4.187562148991266,674.5392910642413,117.0,2.34,0.3933333333333333,0.023636363636363636
512,4.364214721960526,727.9600266045535,137.0,2.74,0.3517142857142857,0.027676767676767678
513,9.199926837055402,1327.410263835508,118.0,2.36,0.25523809523809526,0.02383838383838384
514,2.1540117413384503,347.1301023938089,119.0,2.38,0.3463333333333333,0.02404040404040404
515,9.246625649752907,1568.7530175879062,136.0,2.72,0.38531746031746034,0.027474747474747475
516,9.116490513001905,1455.6446018028653,120.0,2.4,0.2676428571428571,0.024242424242424242
517,3.638036230126888,554.2120478259747,128.0,2.56,0.3343809523809524,0.02585858585858586
518,9.134642311191486,1281.64159584396,133.0,2.66,0.30602380952380953,0.026868686868686868
519,1.1637425532476688,175.6316983020321,131.0,2.62,0.45033333333333336,0.026464646464646465
520,1.0668092107296072,145.99721000842803,116.0,2.32,0.3066666666666667,0.023434343434343436
521,4.757525354465624,634.1804702201065,127.0,2.54,0.3185238095238095,0.025656565656565655
522,8.754950936418721,1354.0908062185524,128.0,2.56,0.3966666666666667,0.02585858585858586
523,6.2312216672059355,962.393077493721,144.0,2.88,0.385095238095238,0.02909090909090909
524,4.91006971100905,682.1557829028089,115.0,2.3,0.2906666666666667,0.023232323232323233
525,2.315356086180554,343.13894451613606,129.0,2.58,0.4121111111111111,0.026060606060606062
526,5.875412331383512,915.1911452917302,146.0,2.92,0.43231746031746027,0.029494949494949494
527,9.234387887437567,1424.176235440014,133.0,2.66,0.4599999999999999,0.026868686868686868
528,9.97206740087202,1692.3612469363125,125.0,2.5,0.4179047619047619,0.025252525252525252
529,9.038476020229693,1323.4629193745213,122.0,2.44,0.26466666666666666,0.024646464646464646
530,7.615697437342979,1151.3339063917053,147.0,2.94,0.38523809523809516,0.029696969696969697
531,6.8376242063164625,1076.940984370358,125.0,2.5,0.3646666666666667,0.025252525252525252
532,0.749800903253915,92.86612610883977,123.0,2.46,0.39083333333333337,0.02484848484848485
533,8.054451987358322,1351.6334281335346,125.0,2.5,0.3544761904761905,0.025252525252525252
534,7.020402690827304,1114.4286437856965,133.0,2.66,0.38666666666666666,0.026868686868686868
535,6.184430796512153,903.8616019658998,117.0,2.34,0.2558095238095238,0.023636363636363636
536,3.80385302565568,529.0499897098899,125.0,2.5,0.326,0.025252525252525252
537,6.270533648425184,948.9664090703569,163.0,3.26,0.42076190476190467,0.032929292929292926
538,7.174225301333668,1216.2714238016106,143.0,2.86,0.37935714285714284,0.028888888888888888
539,9.391238860153875,1354.6231943507441,137.0,2.74,0.4735634920634921,0.027676767676767678
540,9.76743891178182,1542.3867672102924,111.0,2.22,0.2701428571428572,0.022424242424242423
541,7.528485768446126,1060.5015557499687,105.0,2.1,0.27066666666666667,0.021212121212121213
542,7.378294751428433,1147.9103043664388,125.0,2.5,0.29978571428571427,0.025252525252525252
543,3.1426617539557826,441.58654133694654,151.0,3.02,0.3915036075036074,0.030505050505050504
544,6.7497173509299655,972.3234776274458,150.0,3.0,0.4732857142857143,0.030303030303030304
545,4.341845222208241,676.9710462640875,140.0,2.8,0.35383333333333333,0.028282828282828285
546,9.209268696953506,1579.9101353335673,131.0,2.62,0.3402380952380952,0.026464646464646465
547,6.648664483043601,859.7758054284911,136.0,2.72,0.4078095238095238,0.027474747474747475
548,3.365545627047602,475.38017657923893,117.0,2.34,0.30633333333333335,0.023636363636363636
549,7.463452235053953,1126.1825755982827,119.0,2.38,0.3743333333333333,0.02404040404040404
550,5.032187076726292,687.872608292264,122.0,2.44,0.3208333333333333,0.024646464646464646
551,3.977609667570216,633.195673997835,100.0,2.0,0.30699999999999994,0.020202020202020204
552,7.266711160104884,1135.4834075361875,144.0,2.88,0.3796666666666667,0.02909090909090909
553,4.824387281287262,717.5720890608673,113.0,2.26,0.24961904761904757,0.02282828282828283
554,8.66829691242925,1186.9000692135482,126.0,2.52,0.3152857142857143,0.025454545454545455
555,4.5212474393356485,709.199352605781,121.0,2.42,0.30033333333333334,0.024444444444444446
556,4.447490111290691,659.8031449366374,129.0,2.58,0.40361904761904766,0.026060606060606062
557,4.87669801330683,704.9641605703491,140.0,2.8,0.3995,0.028282828282828285
558,7.681236048151022,1393.8120313818392,116.0,2.32,0.3431428571428571,0.023434343434343436
559,5.896817609372221,904.553264318956,133.0,2.66,0.38005555555555554,0.026868686868686868
560,1.423467887217672,229.31608626905637,100.0,2.0,0.26300000000000007,0.020202020202020204
561,9.26648972474671,1381.9177760163345,121.0,2.42,0.4372380952380952,0.024444444444444446
562,0.5836934322369765,92.91736534219761,109.0,2.18,0.33299999999999996,0.02202020202020202
563,5.319568538807002,733.8265180328021,146.0,2.92,0.38800000000000007,0.029494949494949494
564,0.443853499923587,66.31395804885268,132.0,2.64,0.31616666666666676,0.02666666666666667
565,0.39652453921685615,50.832231133025886,141.0,2.82,0.3456666666666667,0.028484848484848484
566,8.76386636220981,1397.2611965991941,117.0,2.34,0.30033333333333334,0.023636363636363636
567,8.317781512444375,1369.2119961834223,166.0,3.32,0.42445238095238097,0.033535353535353536
568,7.66761386912732,1045.9694857299814,144.0,2.88,0.4656666666666666,0.02909090909090909
569,8.805691320734075,1163.7354345704116,146.0,2.92,0.4037380952380953,0.029494949494949494
570,0.11623733550670738,19.841603003945366,160.0,3.2,0.4610346320346321,0.03232323232323232
571,6.068747717610427,826.6038714592937,145.0,2.9,0.3798095238095238,0.029292929292929294
572,2.736843004374924,470.0479050809962,117.0,2.34,0.37866666666666676,0.023636363636363636
573,7.628171827264842,1321.5211328570392,147.0,2.94,0.37721428571428567,0.029696969696969697
574,2.888747619839316,413.79321125067264,115.0,2.3,0.3,0.023232323232323233
575,3.222029774421712,472.8802277178502,122.0,2.44,0.3470476190476191,0.024646464646464646
576,7.909358964651382,1199.052057904455,127.0,2.54,0.39899999999999997,0.025656565656565655
577,1.3570999113611069,184.1310823245398,112.0,2.24,0.3983333333333334,0.022626262626262626
578,9.77896867943523,1564.9409075771457,128.0,2.56,0.3202619047619047,0.02585858585858586
579,7.628172549133581,1118.4944042135435,128.0,2.56,0.45052380952380955,0.02585858585858586
580,4.967530854589754,874.6232946183873,155.0,3.1,0.45969047619047615,0.031313131313131314
581,2.2195045984763175,347.26078668696937,130.0,2.6,0.3376904761904762,0.026262626262626262
582,0.23369827249617472,34.945027919729455,125.0,2.5,0.3611904761904761,0.025252525252525252
583,3.1034332701238996,440.38288037254324,118.0,2.36,0.38233333333333336,0.02383838383838384
584,6.674459990972067,844.3334264538435,142.0,2.84,0.436,0.028686868686868688
585,0.3382372048503115,44.07622425340148,157.0,3.14,0.339023088023088,0.03171717171717172
586,2.9788363325162974,456.10916271220685,124.0,2.48,0.3403333333333333,0.025050505050505052
587,9.169782088825881,1366.5487628905375,131.0,2.62,0.4646666666666667,0.026464646464646465
588,2.9161012267278674,481.46410683724446,121.0,2.42,0.41700000000000004,0.024444444444444446
589,7.317302024096515,1098.5016019750256,137.0,2.74,0.3867142857142856,0.027676767676767678
590,4.113493322168313,635.8040092435087,109.0,2.18,0.3296666666666666,0.02202020202020202
591,8.606439668757776,1300.2693943981594,134.0,2.68,0.353,0.02707070707070707
592,8.257808319315194,1277.236363921933,125.0,2.5,0.38726190476190475,0.025252525252525252
593,8.314910686943945,1219.7249414557907,139.0,2.78,0.3546666666666667,0.02808080808080808
594,3.3192010079909653,504.5854749712596,123.0,2.46,0.373,0.02484848484848485
595,9.73902976580174,1604.309552068444,148.0,2.96,0.34996031746031747,0.0298989898989899
596,1.914340549625493,302.4514027665781,118.0,2.36,0.4231904761904762,0.02383838383838384
597,8.213991663307311,1070.2393013720198,123.0,2.46,0.417,0.02484848484848485
598,4.368657202363987,683.0910432714788,125.0,2.5,0.4254285714285715,0.025252525252525252
599,9.046328421099266,1325.618494796859,137.0,2.74,0.409,0.027676767676767678
600,2.1213265821796368,344.8332467108096,132.0,2.64,0.4053809523809524,0.02666666666666667
601,3.827789821449752,671.7528978866619,138.0,2.76,0.4441904761904761,0.027878787878787878
602,8.54175479788116,1399.1057900113908,122.0,2.44,0.32285714285714284,0.024646464646464646
603,7.926322694808368,1218.4412950680962,126.0,2.52,0.4168571428571428,0.025454545454545455
604,3.2066706702895846,516.2021613633013,137.0,2.74,0.32252380952380955,0.027676767676767678
605,9.573824971432018,1438.0924983293294,145.0,2.9,0.4075238095238095,0.029292929292929294
606,6.828353105309817,999.5533300376178,139.0,2.78,0.4196190476190476,0.02808080808080808
607,9.081594048643778,1292.0237746676416,121.0,2.42,0.30028571428571427,0.024444444444444446
608,1.7931901561686672,322.81164324509643,134.0,2.68,0.3586904761904761,0.02707070707070707
609,7.622846944592431,1170.8239798179113,143.0,2.86,0.44433333333333336,0.028888888888888888
610,0.9117695055180647,138.56339378618807,128.0,2.56,0.38119047619047614,0.02585858585858586
611,4.530315593390759,654.3436871865417,128.0,2.56,0.3688571428571429,0.02585858585858586
612,5.734188972543327,831.5333381589055,133.0,2.66,0.44857142857142857,0.026868686868686868
613,5.742402921369387,820.286142788762,136.0,2.72,0.39871428571428574,0.027474747474747475
614,8.392194082031178,1323.2889072252337,131.0,2.62,0.386,0.026464646464646465
615,2.404960244224859,340.9827592368615,129.0,2.58,0.3493333333333334,0.026060606060606062
616,5.0924800815472056,792.4258566293333,125.0,2.5,0.2946190476190476,0.025252525252525252
617,1.340595691235116,221.15541377863312,139.0,2.78,0.4859761904761905,0.02808080808080808
618,9.089125057583923,1343.8936643080565,131.0,2.62,0.3398095238095238,0.026464646464646465
619,9.135748041297962,1296.734359224523,116.0,2.32,0.3476190476190476,0.023434343434343436
620,8.76495564332475,1273.7992181155,117.0,2.34,0.37900000000000006,0.023636363636363636
621,6.237276252568508,968.9919040403328,134.0,2.68,0.3582619047619048,0.02707070707070707
622,3.406987616580775,502.8821798368115,129.0,2.58,0.3953333333333333,0.026060606060606062
623,5.352921617723106,769.3054791137689,137.0,2.74,0.30142857142857143,0.027676767676767678
624,2.1685951724910146,316.00132465729894,125.0,2.5,0.29814285714285715,0.025252525252525252
625,2.5200995792222867,383.6749724377031,141.0,2.82,0.3850476190476191,0.028484848484848484
626,8.593928406795163,1564.0643161271873,129.0,2.58,0.27547619047619043,0.026060606060606062
